id,entity_name,employee_count,description,source_name,source_url,collected_at,raw_json
489,Scritch,,AI operating system for veterinary care,Y Combinator Directory,https://www.scritchai.com,2026-09-11T13:35:46.712926+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.scritchai.com""},""content"":{""entityName"":""Scritch"",""data"":{""employeeCount"":null,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""AI operating system for veterinary care""}},""collectedAt"":""2026-09-11T13:35:46.712926+00:00""}"
490,Legora,400,The AI workspace for lawyers,Y Combinator Directory,https://www.legora.com/,2026-09-11T13:35:46.712926+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.legora.com/""},""content"":{""entityName"":""Legora"",""data"":{""employeeCount"":400,""foundingYear"":null,""location"":""Stockholm, Stockholm County, Sweden"",""description"":""The AI workspace for lawyers""}},""collectedAt"":""2026-09-11T13:35:46.712926+00:00""}"
491,Ego,9,AI applied research lab building synthetic sapience; human-like AI,Y Combinator Directory,https://egoai.com,2026-09-11T13:35:46.712926+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://egoai.com""},""content"":{""entityName"":""Ego"",""data"":{""employeeCount"":9,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""AI applied research lab building synthetic sapience; human-like AI""}},""collectedAt"":""2026-09-11T13:35:46.712926+00:00""}"
492,Greptile,35,AI code review agent with complete context of your codebase,Y Combinator Directory,https://www.greptile.com,2026-09-11T13:35:46.712926+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.greptile.com""},""content"":{""entityName"":""Greptile"",""data"":{""employeeCount"":35,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""AI code review agent with complete context of your codebase""}},""collectedAt"":""2026-09-11T13:35:46.712926+00:00""}"
493,Happenstance,3,People search powered by AI,Y Combinator Directory,https://happenstance.ai,2026-09-11T13:35:46.712926+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://happenstance.ai""},""content"":{""entityName"":""Happenstance"",""data"":{""employeeCount"":3,""foundingYear"":null,""location"":""San Francisco, CA, USA; Remote"",""description"":""People search powered by AI""}},""collectedAt"":""2026-09-11T13:35:46.712926+00:00""}"
494,Duckie,4,Build AI Support Agents in Minutes,Y Combinator Directory,https://duckie.ai/,2026-09-11T13:35:46.712926+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://duckie.ai/""},""content"":{""entityName"":""Duckie"",""data"":{""employeeCount"":4,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Build AI Support Agents in Minutes""}},""collectedAt"":""2026-09-11T13:35:46.712926+00:00""}"
495,Tekton Dynamics,3,AI control layer for welding robots,Y Combinator Directory,https://www.tekton-dynamics.com,2026-09-11T13:35:46.712926+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.tekton-dynamics.com""},""content"":{""entityName"":""Tekton Dynamics"",""data"":{""employeeCount"":3,""foundingYear"":null,""location"":""London, England, United Kingdom"",""description"":""AI control layer for welding robots""}},""collectedAt"":""2026-09-11T13:35:46.712926+00:00""}"
496,Momentic,15,The agentic quality platform for web and mobile,Y Combinator Directory,https://momentic.ai,2026-09-11T13:35:46.719257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://momentic.ai""},""content"":{""entityName"":""Momentic"",""data"":{""employeeCount"":15,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""The agentic quality platform for web and mobile""}},""collectedAt"":""2026-09-11T13:35:46.719257+00:00""}"
497,Quary,2,The first in-browser analytics engineering platform,Y Combinator Directory,https://www.quary.dev,2026-09-11T13:35:46.719257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.quary.dev""},""content"":{""entityName"":""Quary"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""London, England, United Kingdom"",""description"":""The first in-browser analytics engineering platform""}},""collectedAt"":""2026-09-11T13:35:46.719257+00:00""}"
498,Pretzel,2,AI tooling,Y Combinator Directory,https://withpretzel.com,2026-09-11T13:35:46.719257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://withpretzel.com""},""content"":{""entityName"":""Pretzel"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""Berlin, Berlin, Germany"",""description"":""AI tooling""}},""collectedAt"":""2026-09-11T13:35:46.719257+00:00""}"
499,Ncompass,3,Optimize performance on GPUs - 10x faster,Y Combinator Directory,https://www.ncompass.tech,2026-09-11T13:35:46.719257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.ncompass.tech""},""content"":{""entityName"":""Ncompass"",""data"":{""employeeCount"":3,""foundingYear"":null,""location"":""New York City, NY, USA; Remote"",""description"":""Optimize performance on GPUs - 10x faster""}},""collectedAt"":""2026-09-11T13:35:46.719257+00:00""}"
500,Keystroke,4,An all-in-one platform for building internal agents & workflows,Y Combinator Directory,http://keystroke.ai,2026-09-11T13:35:46.719257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""http://keystroke.ai""},""content"":{""entityName"":""Keystroke"",""data"":{""employeeCount"":4,""foundingYear"":null,""location"":""Salt Lake City, UT, USA"",""description"":""An all-in-one platform for building internal agents & workflows""}},""collectedAt"":""2026-09-11T13:35:46.719257+00:00""}"
501,Pivot Robotics,7,AI for Robot Arms in Factories,Y Combinator Directory,https://pivotrobotics.com,2026-09-11T13:35:46.719257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://pivotrobotics.com""},""content"":{""entityName"":""Pivot Robotics"",""data"":{""employeeCount"":7,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""AI for Robot Arms in Factories""}},""collectedAt"":""2026-09-11T13:35:46.719257+00:00""}"
502,Agentic,2,AI system design tools for dev teams,Y Combinator Directory,https://agenticlabs.com,2026-09-11T13:35:46.719257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://agenticlabs.com""},""content"":{""entityName"":""Agentic"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""New York City, NY, USA"",""description"":""AI system design tools for dev teams""}},""collectedAt"":""2026-09-11T13:35:46.719257+00:00""}"
503,Breez,2,Helping Companies Deploy Email Agents in High Trust Domains,Y Combinator Directory,https://www.breezlabs.com/,2026-09-11T13:35:46.719257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.breezlabs.com/""},""content"":{""entityName"":""Breez"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Helping Companies Deploy Email Agents in High Trust Domains""}},""collectedAt"":""2026-09-11T13:35:46.719257+00:00""}"
504,Pointone,35,AI Time Platform for Law Firms,Y Combinator Directory,https://pointone.com/,2026-09-11T13:35:46.719257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://pointone.com/""},""content"":{""entityName"":""Pointone"",""data"":{""employeeCount"":35,""foundingYear"":null,""location"":""New York City, NY, USA"",""description"":""AI Time Platform for Law Firms""}},""collectedAt"":""2026-09-11T13:35:46.719257+00:00""}"
505,Arini,17,AI receptionist for dentists,Y Combinator Directory,https://www.arini.ai,2026-09-11T13:35:46.719257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.arini.ai""},""content"":{""entityName"":""Arini"",""data"":{""employeeCount"":17,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""AI receptionist for dentists""}},""collectedAt"":""2026-09-11T13:35:46.719257+00:00""}"
506,Artisan,50,"The GTM orchestration platform. Ava, Aaron and Aria replace your stack",Y Combinator Directory,https://artisan.co/?utm_source=ycombinator,2026-09-11T13:35:46.719257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://artisan.co/?utm_source=ycombinator""},""content"":{""entityName"":""Artisan"",""data"":{""employeeCount"":50,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""The GTM orchestration platform. Ava, Aaron and Aria replace your stack""}},""collectedAt"":""2026-09-11T13:35:46.719257+00:00""}"
507,Eggnog,1,Fun with AI video,Y Combinator Directory,https://www.eggnog.ai,2026-09-11T13:35:46.719257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.eggnog.ai""},""content"":{""entityName"":""Eggnog"",""data"":{""employeeCount"":1,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Fun with AI video""}},""collectedAt"":""2026-09-11T13:35:46.719257+00:00""}"
508,Ecliptor,2,AI and Embeddings. ,Y Combinator Directory,https://ecliptor.ai,2026-09-11T13:35:46.719257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://ecliptor.ai""},""content"":{""entityName"":""Ecliptor"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""AI and Embeddings. ""}},""collectedAt"":""2026-09-11T13:35:46.719257+00:00""}"
509,Panelytic,2,Payment infrastructure for machines,Y Combinator Directory,https://panelytic.com/,2026-09-11T13:35:46.719257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://panelytic.com/""},""content"":{""entityName"":""Panelytic"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""New York City, NY, USA"",""description"":""Payment infrastructure for machines""}},""collectedAt"":""2026-09-11T13:35:46.719257+00:00""}"
510,Blume Benefits,3,The AI copilot for health insurance brokers.,Y Combinator Directory,https://www.blumebenefits.com/,2026-09-11T13:35:46.719257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.blumebenefits.com/""},""content"":{""entityName"":""Blume Benefits"",""data"":{""employeeCount"":3,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""The AI copilot for health insurance brokers.""}},""collectedAt"":""2026-09-11T13:35:46.719257+00:00""}"
511,Tusk,4,AI agent that generates unit and integration tests,Y Combinator Directory,https://usetusk.ai,2026-09-11T13:35:46.719257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://usetusk.ai""},""content"":{""entityName"":""Tusk"",""data"":{""employeeCount"":4,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""AI agent that generates unit and integration tests""}},""collectedAt"":""2026-09-11T13:35:46.719257+00:00""}"
512,Attunement,3,Attunement turns fragmented behavioral health records into structured…,Y Combinator Directory,http://attunement.ai,2026-09-11T13:35:46.719257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""http://attunement.ai""},""content"":{""entityName"":""Attunement"",""data"":{""employeeCount"":3,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Attunement turns fragmented behavioral health records into structured…""}},""collectedAt"":""2026-09-11T13:35:46.719257+00:00""}"
513,Starjar,11,Starjar automates inbound document processing workflows for hospitals,Y Combinator Directory,https://www.starjar.io/,2026-09-11T13:35:46.719257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.starjar.io/""},""content"":{""entityName"":""Starjar"",""data"":{""employeeCount"":11,""foundingYear"":null,""location"":""Unspecified"",""description"":""Starjar automates inbound document processing workflows for hospitals""}},""collectedAt"":""2026-09-11T13:35:46.719257+00:00""}"
514,Meticulate,5,Making it easy for B2B sales teams to send stellar outbound,Y Combinator Directory,https://meticulate.ai/,2026-09-11T13:35:46.719257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://meticulate.ai/""},""content"":{""entityName"":""Meticulate"",""data"":{""employeeCount"":5,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Making it easy for B2B sales teams to send stellar outbound""}},""collectedAt"":""2026-09-11T13:35:46.719257+00:00""}"
515,Guide,6,"Frontier models and agents you can learn from, audit, and steer.",Y Combinator Directory,https://www.guidelabs.ai/,2026-09-11T13:35:46.719257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.guidelabs.ai/""},""content"":{""entityName"":""Guide"",""data"":{""employeeCount"":6,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Frontier models and agents you can learn from, audit, and steer.""}},""collectedAt"":""2026-09-11T13:35:46.719257+00:00""}"
516,Speck,3,AI Notetaker that automates all your admin work,Y Combinator Directory,https://speck.sh,2026-09-11T13:35:46.719257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://speck.sh""},""content"":{""entityName"":""Speck"",""data"":{""employeeCount"":3,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""AI Notetaker that automates all your admin work""}},""collectedAt"":""2026-09-11T13:35:46.719257+00:00""}"
517,Polished,,Generate ads. Iterate till perfect.,Y Combinator Directory,https://polished.ad,2026-09-11T13:35:46.719257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://polished.ad""},""content"":{""entityName"":""Polished"",""data"":{""employeeCount"":null,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Generate ads. Iterate till perfect.""}},""collectedAt"":""2026-09-11T13:35:46.719257+00:00""}"
518,Lemonslice,8,Give your voice agents a face,Y Combinator Directory,https://www.lemonslice.com,2026-09-11T13:35:46.719257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.lemonslice.com""},""content"":{""entityName"":""Lemonslice"",""data"":{""employeeCount"":8,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Give your voice agents a face""}},""collectedAt"":""2026-09-11T13:35:46.719257+00:00""}"
519,Decipher,4,QA agents that write tests 10x faster with zero maintenance,Y Combinator Directory,https://getdecipher.com,2026-09-11T13:35:46.719257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://getdecipher.com""},""content"":{""entityName"":""Decipher"",""data"":{""employeeCount"":4,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""QA agents that write tests 10x faster with zero maintenance""}},""collectedAt"":""2026-09-11T13:35:46.719257+00:00""}"
520,Toolify,2,Build internal tools with AI,Y Combinator Directory,https://toolify.sh,2026-09-11T13:35:46.719257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://toolify.sh""},""content"":{""entityName"":""Toolify"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""Bengaluru, KA, India"",""description"":""Build internal tools with AI""}},""collectedAt"":""2026-09-11T13:35:46.719257+00:00""}"
521,Clarion,16,The AI communication layer for healthcare,Y Combinator Directory,https://clarionhealth.com,2026-09-11T13:35:46.719257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://clarionhealth.com""},""content"":{""entityName"":""Clarion"",""data"":{""employeeCount"":16,""foundingYear"":null,""location"":""New York City, NY, USA"",""description"":""The AI communication layer for healthcare""}},""collectedAt"":""2026-09-11T13:35:46.719257+00:00""}"
522,Tamarind Bio,20,AI Inference Platform for Drug Discovery,Y Combinator Directory,https://www.tamarind.bio,2026-09-11T13:35:46.719257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.tamarind.bio""},""content"":{""entityName"":""Tamarind Bio"",""data"":{""employeeCount"":20,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""AI Inference Platform for Drug Discovery""}},""collectedAt"":""2026-09-11T13:35:46.719257+00:00""}"
523,Gloglo,3,AI glucose companion for diabetics ,Y Combinator Directory,https://gloglo.com,2026-09-11T13:35:46.720257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://gloglo.com""},""content"":{""entityName"":""Gloglo"",""data"":{""employeeCount"":3,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""AI glucose companion for diabetics ""}},""collectedAt"":""2026-09-11T13:35:46.720257+00:00""}"
524,Pandasai,3,PandasAI is an open-source conversational data analysis platform with…,Y Combinator Directory,https://pandas-ai.com,2026-09-11T13:35:46.720257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://pandas-ai.com""},""content"":{""entityName"":""Pandasai"",""data"":{""employeeCount"":3,""foundingYear"":null,""location"":""Munich, BY, Germany"",""description"":""PandasAI is an open-source conversational data analysis platform with…""}},""collectedAt"":""2026-09-11T13:35:46.720257+00:00""}"
525,Parallel,15,AI agents for healthcare admin,Y Combinator Directory,https://www.beparallel.com/?utm_source=ycombinator&utm_medium=directory,2026-09-11T13:35:46.720257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.beparallel.com/?utm_source=ycombinator&utm_medium=directory""},""content"":{""entityName"":""Parallel"",""data"":{""employeeCount"":15,""foundingYear"":null,""location"":""Paris, Île-de-France, France"",""description"":""AI agents for healthcare admin""}},""collectedAt"":""2026-09-11T13:35:46.720257+00:00""}"
526,Fuse,3,AI-powered workflow automation for US healthcare providers.,Y Combinator Directory,http://www.fuseinsight.com,2026-09-11T13:35:46.720257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""http://www.fuseinsight.com""},""content"":{""entityName"":""Fuse"",""data"":{""employeeCount"":3,""foundingYear"":null,""location"":""London, England, United Kingdom"",""description"":""AI-powered workflow automation for US healthcare providers.""}},""collectedAt"":""2026-09-11T13:35:46.720257+00:00""}"
527,Feldy,8,Field-First AI for home services,Y Combinator Directory,https://feldy.ai,2026-09-11T13:35:46.720257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://feldy.ai""},""content"":{""entityName"":""Feldy"",""data"":{""employeeCount"":8,""foundingYear"":null,""location"":""San Francisco, CA, USA; Remote"",""description"":""Field-First AI for home services""}},""collectedAt"":""2026-09-11T13:35:46.720257+00:00""}"
528,Firebender,1,Most powerful coding agent for Android engineers,Y Combinator Directory,https://firebender.com,2026-09-11T13:35:46.720257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://firebender.com""},""content"":{""entityName"":""Firebender"",""data"":{""employeeCount"":1,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Most powerful coding agent for Android engineers""}},""collectedAt"":""2026-09-11T13:35:46.720257+00:00""}"
529,Resonance,2,Self-improving content bank for marketing,Y Combinator Directory,https://www.useresonance.com/,2026-09-11T13:35:46.720257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.useresonance.com/""},""content"":{""entityName"":""Resonance"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Self-improving content bank for marketing""}},""collectedAt"":""2026-09-11T13:35:46.720257+00:00""}"
530,Centralize,9,The relationship intelligence platform for enterprise revenue,Y Combinator Directory,https://www.usecentralize.com/,2026-09-11T13:35:46.720257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.usecentralize.com/""},""content"":{""entityName"":""Centralize"",""data"":{""employeeCount"":9,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""The relationship intelligence platform for enterprise revenue""}},""collectedAt"":""2026-09-11T13:35:46.720257+00:00""}"
531,Solari,1,Gives non-technical team members agents that work right out of the box,Y Combinator Directory,https://www.usesolari.ai/,2026-09-11T13:35:46.720257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.usesolari.ai/""},""content"":{""entityName"":""Solari"",""data"":{""employeeCount"":1,""foundingYear"":null,""location"":""New York City, NY, USA"",""description"":""Gives non-technical team members agents that work right out of the box""}},""collectedAt"":""2026-09-11T13:35:46.720257+00:00""}"
532,Ellipsis,2,Cloud platform for coding agents,Y Combinator Directory,https://ellipsis.dev,2026-09-11T13:35:46.720257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://ellipsis.dev""},""content"":{""entityName"":""Ellipsis"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""New York City, NY, USA"",""description"":""Cloud platform for coding agents""}},""collectedAt"":""2026-09-11T13:35:46.720257+00:00""}"
533,Browser Buddy,2,A recommendation system for the Internet,Y Combinator Directory,https://www.browserbuddy.com/,2026-09-11T13:35:46.720257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.browserbuddy.com/""},""content"":{""entityName"":""Browser Buddy"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""A recommendation system for the Internet""}},""collectedAt"":""2026-09-11T13:35:46.720257+00:00""}"
534,Superagent,2,Security for AI-native developers,Y Combinator Directory,https://superagent.sh/,2026-09-11T13:35:46.720257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://superagent.sh/""},""content"":{""entityName"":""Superagent"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Security for AI-native developers""}},""collectedAt"":""2026-09-11T13:35:46.720257+00:00""}"
535,Preloop,2,Translate your experimental scripts into production ML services,Y Combinator Directory,https://www.preloop.com,2026-09-11T13:35:46.720257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.preloop.com""},""content"":{""entityName"":""Preloop"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""Seattle, WA, USA"",""description"":""Translate your experimental scripts into production ML services""}},""collectedAt"":""2026-09-11T13:35:46.720257+00:00""}"
536,Andy,5,Faster clinical documentation for home health nurses,Y Combinator Directory,https://with-andy.com,2026-09-11T13:35:46.720257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://with-andy.com""},""content"":{""entityName"":""Andy"",""data"":{""employeeCount"":5,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Faster clinical documentation for home health nurses""}},""collectedAt"":""2026-09-11T13:35:46.720257+00:00""}"
537,Overeasy,2,,Y Combinator Directory,https://overeasy.sh/,2026-09-11T13:35:46.720257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://overeasy.sh/""},""content"":{""entityName"":""Overeasy"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""""}},""collectedAt"":""2026-09-11T13:35:46.720257+00:00""}"
538,Offdeal,15,AI-native investment bank for small businesses,Y Combinator Directory,https://offdeal.io,2026-09-11T13:35:46.720257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://offdeal.io""},""content"":{""entityName"":""Offdeal"",""data"":{""employeeCount"":15,""foundingYear"":null,""location"":""New York City, NY, USA"",""description"":""AI-native investment bank for small businesses""}},""collectedAt"":""2026-09-11T13:35:46.720257+00:00""}"
539,Abel,2,Transforming document review for litigation teams,Y Combinator Directory,https://www.tryabel.com,2026-09-11T13:35:46.720257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.tryabel.com""},""content"":{""entityName"":""Abel"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Transforming document review for litigation teams""}},""collectedAt"":""2026-09-11T13:35:46.720257+00:00""}"
540,Edgetrace,2,Describe It. Find It. Act On It.,Y Combinator Directory,https://edgetrace.ai,2026-09-11T13:35:46.720257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://edgetrace.ai""},""content"":{""entityName"":""Edgetrace"",""data"":{""employeeCount"":2,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Describe It. Find It. Act On It.""}},""collectedAt"":""2026-09-11T13:35:46.720257+00:00""}"
541,Manifold Freight,5,Aggregating Spot Freight Opportunities for Carriers,Y Combinator Directory,https://www.manifoldfreight.com/,2026-09-11T13:35:46.720257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.manifoldfreight.com/""},""content"":{""entityName"":""Manifold Freight"",""data"":{""employeeCount"":5,""foundingYear"":null,""location"":""Seattle, WA, USA; Remote"",""description"":""Aggregating Spot Freight Opportunities for Carriers""}},""collectedAt"":""2026-09-11T13:35:46.720257+00:00""}"
542,Prosights,14,ProSights is a data / AI transformation partner to PE-backed portcos.,Y Combinator Directory,https://prosights.co/,2026-09-11T13:35:46.720257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://prosights.co/""},""content"":{""entityName"":""Prosights"",""data"":{""employeeCount"":14,""foundingYear"":null,""location"":""New York City, NY, USA"",""description"":""ProSights is a data / AI transformation partner to PE-backed portcos.""}},""collectedAt"":""2026-09-11T13:35:46.720257+00:00""}"
543,Raindrop,9,Sentry for AI Agents,Y Combinator Directory,https://www.raindrop.ai,2026-09-11T13:35:46.720257+00:00,"{""schemaVersion"":""1.0"",""recordType"":""STARTUP"",""source"":{""name"":""Y Combinator Directory"",""url"":""https://www.raindrop.ai""},""content"":{""entityName"":""Raindrop"",""data"":{""employeeCount"":9,""foundingYear"":null,""location"":""San Francisco, CA, USA"",""description"":""Sentry for AI Agents""}},""collectedAt"":""2026-09-11T13:35:46.720257+00:00""}"
